Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,ChildrenAtHomeCount,EducationLevel,WorkClass,HomeOwnership,CarsOwned,StateProvinceCode,PostalCode,SnowBlowerBuyer
43,M,M,67000,1,0,Graduate Degree,Professional,0,0,ND,58558,0
90,M,M,74000,3,0,Bachelors,Management,1,2,ND,58558,0
46,S,M,82000,4,3,Bachelors,Management,1,0,ND,58559,1
56,M,F,76000,4,2,Some College,Professional,1,1,ND,58559,0
62,M,F,63000,5,0,Bachelors,Management,1,2,ND,58559,1
41,M,F,106000,3,3,Some College,Professional,1,4,ND,58560,0
43,M,M,42000,1,0,Some College,Office,1,1,ND,58560,1
44,S,F,67000,3,0,Graduate Degree,Management,0,2,ND,58560,1
44,S,F,76000,4,2,Bachelors,Professional,1,2,ND,58560,1
55,M,F,132000,3,2,Bachelors,Management,1,3,ND,58560,1
63,S,M,69000,2,1,Bachelors,Management,1,0,ND,58560,0
68,M,M,60000,4,1,Bachelors,Management,0,2,ND,58560,1
50,M,M,101000,4,2,Bachelors,Management,1,4,ND,58561,0
52,S,M,83000,3,0,Graduate Degree,Professional,1,0,ND,58561,1
57,M,M,72000,5,0,Bachelors,Management,1,2,ND,58561,0
66,S,F,71000,2,1,Some College,Professional,0,2,ND,58561,1
38,M,M,64000,1,0,Graduate Degree,Professional,1,0,ND,58562,0
52,M,M,75000,2,0,Graduate Degree,Professional,1,0,ND,58562,1
56,M,F,74000,4,2,Some College,Professional,1,2,ND,58562,1
70,M,F,61000,2,1,Some College,Professional,1,2,ND,58562,1
59,M,M,66000,2,1,Some College,Professional,0,2,ND,58563,0
70,M,F,49000,1,0,Some College,Office,1,1,ND,58563,0
86,S,M,130000,2,3,Graduate Degree,Management,0,3,ND,58563,1
55,S,F,125000,1,3,Some College,Professional,0,4,ND,58564,0
67,S,M,66000,2,1,Some College,Professional,0,0,ND,58564,1
41,M,M,81000,4,4,Bachelors,Management,1,0,ND,58565,0
52,S,F,42000,0,0,Bachelors,Professional,1,1,ND,58565,1
55,S,M,55000,0,0,Bachelors,Professional,0,1,ND,58565,1
62,M,M,66000,4,2,Some College,Professional,0,1,ND,58565,0
41,S,F,69000,0,0,Graduate Degree,Professional,0,1,ND,58566,0
77,M,F,76000,3,0,Graduate Degree,Management,1,2,ND,58566,0
78,M,M,72000,4,0,Graduate Degree,Management,1,2,ND,58566,0
41,S,F,67000,0,0,Bachelors,Professional,1,1,ND,58567,1
46,M,F,81000,3,2,Some College,Professional,1,1,ND,58567,1
48,M,F,77000,1,0,Graduate Degree,Professional,1,0,ND,58567,1
64,S,M,61000,4,0,Bachelors,Management,1,2,ND,58567,0
68,S,F,87000,3,1,Bachelors,Management,1,1,ND,58567,0
91,S,F,62000,3,0,Graduate Degree,Management,1,2,ND,58567,0
41,S,M,104000,2,2,Bachelors,Management,1,3,ND,58568,1
43,M,F,68000,0,0,Graduate Degree,Professional,0,0,ND,58568,0
48,M,M,63000,4,2,Bachelors,Professional,0,4,ND,58568,0
63,M,F,69000,3,1,High School,Professional,1,0,ND,58568,0
85,M,M,72000,3,0,Bachelors,Management,1,2,ND,58568,0
52,S,F,173000,0,0,Graduate Degree,Management,0,3,ND,58569,1
55,S,M,75000,1,0,Bachelors,Professional,1,1,ND,58569,0
55,M,F,86000,2,0,Graduate Degree,Professional,1,0,ND,58569,1
73,M,M,96000,4,0,Graduate Degree,Management,1,2,ND,58569,0
50,S,F,176000,0,0,Bachelors,Management,0,1,ND,58570,1
51,M,F,42000,1,0,Some College,Office,1,1,ND,58570,1
60,S,F,75000,3,1,High School,Professional,1,1,ND,58570,1
47,S,F,63000,1,0,Bachelors,Professional,0,1,ND,58571,1
54,M,F,73000,3,2,Graduate Degree,Professional,1,0,ND,58572,1
78,S,F,65000,3,0,Bachelors,Management,1,2,ND,58572,0
57,M,F,62000,2,1,Some College,Professional,1,2,ND,58573,1
66,S,M,76000,2,0,High School,Professional,1,2,ND,58573,0
91,M,M,73000,3,0,Graduate Degree,Management,1,2,ND,58573,0
43,S,M,71000,0,0,Graduate Degree,Professional,0,1,ND,58574,1
53,M,M,72000,2,1,Some College,Professional,1,1,ND,58574,0
64,M,M,57000,1,0,Some College,Office,1,1,ND,58574,0
56,M,M,67000,2,1,Some College,Professional,1,2,ND,58575,1
73,M,F,60000,3,0,Graduate Degree,Management,1,2,ND,58575,1
44,M,M,77000,1,0,Graduate Degree,Professional,1,0,ND,58576,0
52,S,F,60000,0,0,Graduate Degree,Professional,0,1,ND,58576,1
53,S,M,127000,5,4,High School,Professional,1,3,ND,58576,1
54,S,M,46000,3,3,Some College,Office,1,2,ND,58576,0
62,M,M,75000,2,1,Some College,Professional,1,2,ND,58576,0
65,M,M,40000,1,0,Some College,Office,1,1,ND,58576,0
77,M,F,117000,2,3,Graduate Degree,Management,1,3,ND,58576,0
31,S,F,21000,0,0,Some High School,Office,0,2,ND,58577,0
43,M,M,97000,2,0,Some College,Professional,1,1,ND,58577,0
48,M,M,69000,3,0,Graduate Degree,Professional,1,0,ND,58577,0
53,S,M,109000,0,3,Some College,Professional,0,3,ND,58577,1
57,S,F,69000,5,0,Bachelors,Management,1,3,ND,58577,1
51,S,F,63000,0,0,Bachelors,Professional,1,1,ND,58578,0
59,M,M,61000,5,1,Some College,Professional,1,2,ND,58579,1
69,M,M,74000,4,1,Some College,Professional,1,2,ND,58579,0
43,S,M,132000,2,2,Bachelors,Management,1,4,ND,58580,1
45,M,F,69000,4,2,Bachelors,Professional,1,2,ND,58580,1
66,M,M,87000,2,1,Some College,Professional,1,0,ND,58580,0
68,M,M,83000,2,0,Some College,Professional,1,1,ND,58580,0
51,S,M,137000,1,2,Bachelors,Management,0,4,ND,58581,1
39,M,M,66000,5,5,Graduate Degree,Professional,1,3,ND,58582,0
43,S,M,136000,0,1,Bachelors,Management,0,3,ND,58582,1
50,S,M,95000,3,0,Graduate Degree,Professional,1,0,ND,58582,1
54,S,M,63000,5,4,Bachelors,Professional,1,2,ND,58582,0
68,S,M,62000,5,1,Some College,Professional,0,2,ND,58582,1
76,M,M,90000,4,0,Graduate Degree,Management,1,2,ND,58582,0
82,S,M,136000,1,2,Graduate Degree,Management,0,3,ND,58582,1
84,M,M,22000,3,0,Some High School,Office,0,2,ND,58582,0
44,M,F,48000,1,0,Some College,Office,1,1,ND,58583,1
42,M,F,121000,1,3,Some College,Professional,0,4,ND,58584,0
50,M,M,70000,4,2,Bachelors,Professional,1,2,ND,58584,1
64,S,M,74000,2,1,Bachelors,Management,1,0,ND,58584,0
81,S,F,93000,4,0,Bachelors,Management,0,2,ND,58584,1
81,S,F,91000,3,0,Graduate Degree,Management,1,1,ND,58584,0
44,S,F,61000,0,0,Bachelors,Professional,0,1,ND,58585,0
63,M,M,75000,5,0,Bachelors,Management,1,2,ND,58585,0
40,S,M,59000,0,0,Bachelors,Professional,1,1,ND,58586,0
44,M,M,59000,1,0,Some College,Office,1,1,ND,58586,0
45,S,M,73000,0,0,Graduate Degree,Professional,1,1,ND,58586,1
47,M,F,97000,4,4,Bachelors,Management,1,1,ND,58586,0
57,M,M,50000,2,1,High School,Professional,1,2,ND,58586,0
82,S,F,84000,5,0,Bachelors,Management,1,2,ND,58586,0
62,M,M,71000,2,1,Some College,Professional,1,2,ND,58587,0
69,M,F,64000,5,0,Bachelors,Management,1,3,ND,58587,1
70,S,F,68000,2,1,Some College,Professional,1,1,ND,58587,1
45,M,M,165000,3,1,Bachelors,Management,1,3,ND,58588,1
46,S,M,116000,0,1,Graduate Degree,Management,1,1,ND,58588,0
65,M,F,49000,1,0,Some College,Office,1,1,ND,58588,1
81,M,F,62000,3,0,Graduate Degree,Management,1,2,ND,58588,0
31,S,M,22000,0,0,Some High School,Office,0,2,ND,58589,0
43,M,F,97000,3,0,Graduate Degree,Professional,1,0,ND,58589,1
43,S,F,61000,4,0,Graduate Degree,Professional,1,0,ND,58589,1
59,M,M,66000,4,0,Bachelors,Management,0,2,ND,58589,0
51,S,F,155000,1,0,Bachelors,Management,0,3,ND,58590,1
68,S,F,71000,3,0,Graduate Degree,Management,0,2,ND,58590,1
44,S,M,68000,0,0,Graduate Degree,Professional,0,1,ND,58591,0
45,S,F,71000,2,1,Some College,Professional,1,0,ND,58591,1
47,S,F,61000,4,0,Graduate Degree,Professional,1,0,ND,58591,1
54,M,F,64000,5,4,Graduate Degree,Professional,1,0,ND,58591,0
56,M,M,70000,3,0,Graduate Degree,Management,1,2,ND,58591,0
59,S,F,71000,2,1,Some College,Professional,1,2,ND,58591,1
74,M,F,69000,3,0,Graduate Degree,Management,1,2,ND,58591,0
90,M,F,83000,5,0,Bachelors,Management,1,2,ND,58591,0
90,M,M,80000,5,0,Bachelors,Management,1,2,ND,58591,1
62,M,F,63000,2,1,Some College,Professional,1,1,ND,58592,0
73,M,M,68000,4,0,Bachelors,Management,1,2,ND,58592,1
36,S,F,76000,0,0,Some College,Professional,1,2,ND,58593,0
50,S,F,123000,1,3,Bachelors,Management,0,1,ND,58593,0
62,M,M,27000,2,1,Some High School,Office,1,2,ND,58593,0
63,M,F,63000,2,1,Some College,Professional,0,0,ND,58593,1
75,S,M,85000,3,0,Graduate Degree,Management,1,1,ND,58593,1
63,S,F,75000,5,1,Some College,Professional,1,2,ND,58594,1
66,M,F,61000,5,0,Graduate Degree,Management,0,2,ND,58594,0
62,M,F,96000,3,1,Bachelors,Management,1,1,ND,58595,0
63,M,F,74000,2,1,Some College,Professional,1,2,ND,58595,1
68,M,M,69000,2,1,Bachelors,Management,1,0,ND,58595,0
37,S,M,62000,0,0,Some College,Professional,0,2,ND,58596,0
48,S,M,71000,0,0,Bachelors,Professional,1,1,ND,58596,1
42,M,M,48000,1,0,Some College,Office,1,1,ND,58597,1
46,M,F,70000,4,2,Bachelors,Professional,1,2,ND,58597,1
70,M,M,64000,5,0,Bachelors,Management,1,3,ND,58597,0
44,M,F,70000,3,0,Graduate Degree,Professional,1,0,ND,58599,1
56,M,F,77000,2,1,Some College,Professional,1,1,ND,58599,0
57,M,F,48000,3,0,Some College,Professional,0,2,ND,58599,1
67,M,M,54000,1,0,Some College,Office,1,1,ND,58599,0
53,S,F,45000,2,0,Some College,Office,0,1,ND,58600,1
59,M,M,84000,3,1,Bachelors,Management,1,1,ND,58600,0
64,S,F,73000,4,1,Some College,Professional,1,2,ND,58600,1
66,M,F,74000,2,1,Bachelors,Management,0,0,ND,58600,1
68,M,M,74000,3,2,Some College,Professional,1,1,ND,58600,0
75,M,F,82000,5,0,Bachelors,Management,1,2,ND,58600,1
87,S,F,89000,5,0,Bachelors,Professional,1,0,ND,58600,1
40,S,F,52000,0,0,Bachelors,Professional,0,1,ND,58601,0
45,M,M,68000,0,0,Graduate Degree,Professional,1,0,ND,58601,0
47,S,F,128000,1,3,Some College,Professional,1,4,ND,58601,1
51,M,F,109000,1,3,Some College,Professional,0,4,ND,58601,0
55,S,F,41000,2,0,Some College,Office,1,1,ND,58601,1
57,M,M,71000,2,1,High School,Professional,1,2,ND,58601,0
70,M,M,64000,5,0,Bachelors,Management,1,3,ND,58601,0
41,M,F,27000,2,0,High School,Labor,0,2,ND,58602,1
49,S,M,62000,0,0,Graduate Degree,Professional,1,0,ND,58602,1
64,S,F,64000,3,0,Graduate Degree,Management,1,2,ND,58602,1
85,M,M,90000,3,0,Graduate Degree,Management,1,1,ND,58602,1
90,M,F,77000,4,0,Graduate Degree,Management,0,2,ND,58602,1
52,S,M,93000,2,1,Bachelors,Management,1,1,ND,58603,1
71,M,M,135000,2,3,Graduate Degree,Management,1,3,ND,58603,0
77,S,M,53000,4,0,Bachelors,Management,1,2,ND,58603,0
40,S,M,159000,0,0,Bachelors,Management,0,2,ND,58604,1
45,M,F,74000,1,0,Graduate Degree,Professional,1,0,ND,58604,0
45,M,F,115000,3,3,Some College,Professional,0,4,ND,58604,0
47,M,F,165000,0,0,Graduate Degree,Management,1,2,ND,58604,1
54,M,F,92000,3,0,Graduate Degree,Professional,1,0,ND,58604,1
57,M,F,45000,1,0,Some College,Office,1,1,ND,58604,0
45,S,F,69000,1,0,Bachelors,Professional,1,1,ND,58605,1
68,S,M,41000,4,0,Some College,Professional,0,2,ND,58605,1
49,S,M,55000,0,0,Bachelors,Professional,0,1,ND,58606,1
59,S,M,61000,2,1,Some College,Professional,1,1,ND,58606,0
53,S,F,73000,1,0,Bachelors,Professional,0,1,ND,58607,0
34,M,F,40000,3,3,Some College,Office,1,0,ND,58608,0
37,S,F,26000,0,0,Some High School,Office,0,2,ND,58608,0
47,M,F,161000,1,3,Some College,Professional,1,2,ND,58608,1
49,M,F,67000,3,1,High School,Professional,1,0,ND,58608,1
53,S,F,63000,1,0,Graduate Degree,Professional,1,0,ND,58608,1
58,M,F,73000,5,0,Bachelors,Management,1,3,ND,58608,0
69,M,M,74000,5,0,Bachelors,Management,1,2,ND,58608,0
43,M,M,123000,1,2,Bachelors,Management,1,4,ND,58609,0
49,M,F,45000,2,0,Some College,Office,0,1,ND,58609,0
61,M,F,70000,5,0,Bachelors,Management,1,2,ND,58609,1
40,M,M,126000,1,3,High School,Professional,1,4,ND,58610,1
43,M,M,109000,5,3,Bachelors,Management,1,0,ND,58610,0
82,M,F,34000,2,0,High School,Labor,0,2,ND,58610,0
44,S,F,72000,5,4,Graduate Degree,Professional,1,1,ND,58612,0
53,M,M,116000,1,3,Bachelors,Management,1,3,ND,58612,0
69,M,M,70000,3,2,Some College,Professional,0,1,ND,58612,0
52,M,M,85000,3,0,Graduate Degree,Professional,1,0,ND,58613,1
56,M,M,69000,2,1,Bachelors,Management,1,0,ND,58613,1
67,M,F,57000,1,0,Some College,Office,1,1,ND,58613,0
67,M,M,62000,2,1,Bachelors,Management,1,0,ND,58613,1
43,S,F,127000,3,2,Bachelors,Management,0,4,ND,58614,0
48,M,F,93000,4,3,Bachelors,Management,1,0,ND,58614,0
55,S,M,136000,1,3,Bachelors,Management,0,3,ND,58614,1
64,M,M,61000,2,1,Some College,Professional,1,2,ND,58614,1
46,M,F,93000,0,0,Bachelors,Management,0,1,ND,58615,1
41,S,M,76000,1,0,Bachelors,Professional,0,1,ND,58617,1
49,M,M,137000,1,2,Graduate Degree,Management,1,1,ND,58617,1
51,S,F,64000,1,0,Bachelors,Professional,1,1,ND,58617,1
62,M,M,42000,1,0,Some College,Office,1,1,ND,58617,1
53,S,M,28000,3,0,Some High School,Office,0,2,ND,58618,0
55,S,F,76000,3,0,Graduate Degree,Management,0,2,ND,58618,1
68,M,M,56000,4,0,High School,Professional,0,2,ND,58618,1
71,M,F,75000,4,0,Graduate Degree,Management,1,2,ND,58618,1
46,M,F,122000,0,1,Graduate Degree,Management,1,3,ND,58619,1
53,S,F,65000,0,0,Bachelors,Professional,0,1,ND,58619,1
58,M,F,67000,3,1,High School,Professional,1,0,ND,58619,0
51,M,F,74000,4,0,Graduate Degree,Professional,1,0,ND,58620,1
58,S,F,72000,2,1,Some College,Professional,1,1,ND,58620,0
66,M,M,73000,3,2,Some College,Professional,1,0,ND,58620,1
37,S,F,168000,0,0,Graduate Degree,Management,0,4,ND,58622,0
66,M,M,40000,1,0,Some College,Office,1,1,ND,58622,0
47,S,M,134000,1,3,Bachelors,Management,0,3,ND,58623,1
49,S,F,57000,0,0,Bachelors,Professional,0,1,ND,58623,0
66,S,M,74000,2,1,Bachelors,Management,1,0,ND,58623,0
69,M,M,26000,4,0,High School,Professional,1,2,ND,58623,0
40,M,F,104000,2,2,Bachelors,Management,1,4,ND,58624,0
43,S,M,95000,4,4,Bachelors,Management,1,1,ND,58624,1
58,S,F,93000,5,0,Bachelors,Management,1,2,ND,58624,0
83,M,F,82000,4,0,Bachelors,Management,1,1,ND,58624,0
32,S,M,40000,3,3,Some College,Office,1,0,ND,58625,1
47,S,M,123000,0,0,Graduate Degree,Management,0,2,ND,58625,1
59,M,M,47000,4,0,Bachelors,Management,1,2,ND,58625,0
67,M,M,77000,2,0,High School,Professional,1,2,ND,58625,0
78,M,F,49000,3,0,Graduate Degree,Management,1,2,ND,58625,0
33,M,M,92000,1,0,Graduate Degree,Professional,0,0,ND,58626,1
40,M,M,74000,2,0,High School,Professional,0,2,ND,58626,0
48,S,F,124000,0,1,Graduate Degree,Management,0,3,ND,58626,1
51,S,F,64000,4,2,Bachelors,Professional,0,2,ND,58626,1
61,M,F,77000,4,2,Some College,Professional,0,1,ND,58626,0
57,M,M,25000,4,0,High School,Professional,1,2,ND,58627,1
33,S,M,64000,0,0,Some College,Professional,0,2,ND,58628,0
41,M,F,72000,1,0,Graduate Degree,Professional,1,0,ND,58628,0
58,M,F,73000,5,0,Bachelors,Management,1,2,ND,58628,0
74,M,F,122000,2,3,Graduate Degree,Management,1,3,ND,58628,1
79,M,F,63000,5,0,Graduate Degree,Management,1,2,ND,58628,1
80,S,F,55000,3,0,Graduate Degree,Management,0,2,ND,58628,0
63,S,M,74000,4,2,Some College,Professional,1,1,ND,58629,0
70,S,M,45000,2,0,Some College,Office,0,1,ND,58629,1
49,M,F,76000,3,0,Graduate Degree,Professional,1,0,ND,58630,1
64,M,F,61000,2,1,Some College,Professional,1,1,ND,58630,0
44,M,M,97000,3,0,Graduate Degree,Professional,1,0,ND,58631,1
51,M,M,135000,1,3,High School,Professional,1,4,ND,58631,1
83,M,M,55000,3,0,Bachelors,Management,1,2,ND,58631,0
58,M,M,72000,5,1,Some College,Professional,1,2,ND,58632,1
68,M,F,51000,5,0,High School,Professional,0,2,ND,58632,0
84,S,M,62000,3,0,Bachelors,Management,0,2,ND,58632,0
42,M,F,68000,4,0,Graduate Degree,Professional,1,0,ND,58633,1
54,S,F,76000,0,0,Some College,Professional,0,2,ND,58633,1
42,M,F,70000,1,0,Bachelors,Professional,1,1,ND,58634,1
47,S,F,62000,0,0,Bachelors,Professional,0,1,ND,58634,1
48,M,F,110000,1,3,Some College,Professional,1,4,ND,58634,0
70,M,F,47000,1,0,Some College,Office,1,1,ND,58634,1
74,M,M,61000,3,0,Graduate Degree,Management,1,2,ND,58634,0
41,S,M,150000,0,0,Bachelors,Management,0,2,ND,58635,1
56,M,M,22000,2,0,High School,Labor,0,2,ND,58635,0
56,S,M,59000,5,0,High School,Professional,0,4,ND,58635,0
68,M,M,77000,2,1,Bachelors,Management,1,0,ND,58635,0
69,M,M,28000,5,0,Some High School,Office,0,2,ND,58635,0
46,M,M,127000,2,2,Graduate Degree,Management,1,3,ND,58636,1
49,S,F,115000,3,3,Some College,Professional,1,4,ND,58636,1
57,M,M,69000,2,1,High School,Professional,1,2,ND,58636,0
60,M,F,23000,2,1,Some High School,Office,1,2,ND,58636,0
65,M,M,76000,2,0,High School,Professional,0,2,ND,58636,1
42,S,F,125000,0,1,Graduate Degree,Management,0,3,ND,58637,1
42,S,M,62000,0,0,Graduate Degree,Professional,0,1,ND,58637,1
44,M,M,53000,0,0,Bachelors,Professional,0,1,ND,58638,0
45,M,M,89000,3,0,Graduate Degree,Professional,1,0,ND,58638,1
59,M,M,54000,1,0,Some College,Office,1,1,ND,58638,0
63,M,M,73000,2,1,Some College,Professional,1,2,ND,58638,0
68,M,F,61000,2,0,High School,Professional,1,2,ND,58638,0
42,S,F,70000,0,0,Bachelors,Professional,0,1,ND,58639,0
48,S,M,47000,3,3,Some College,Office,0,2,ND,58639,0
52,M,F,88000,3,0,Graduate Degree,Professional,1,0,ND,58639,1
80,M,F,134000,2,3,Graduate Degree,Management,1,3,ND,58639,0
35,M,M,65000,1,0,Graduate Degree,Professional,1,0,ND,58640,1
89,M,F,109000,1,2,Graduate Degree,Management,1,1,ND,58640,0
31,M,M,134000,1,1,Graduate Degree,Management,1,4,ND,58641,0
40,S,M,93000,4,4,Bachelors,Management,1,1,ND,58641,1
59,M,M,70000,2,0,High School,Professional,0,2,ND,58641,0
64,S,F,76000,5,4,Bachelors,Professional,1,0,ND,58641,0
70,M,F,77000,2,0,High School,Professional,0,2,ND,58641,0
41,S,F,63000,0,0,Graduate Degree,Professional,1,0,ND,58642,1
46,S,M,63000,0,0,Bachelors,Professional,0,1,ND,58642,1
46,S,M,74000,0,0,Some College,Professional,1,2,ND,58642,1
51,S,F,106000,0,0,Graduate Degree,Management,0,4,ND,58642,0
53,M,F,64000,4,2,Bachelors,Professional,1,2,ND,58642,1
50,S,M,50000,0,0,Bachelors,Professional,0,1,ND,58644,0
54,S,F,70000,0,0,Bachelors,Professional,1,1,ND,58644,1
66,M,M,66000,4,2,Some College,Professional,1,2,ND,58644,0
34,S,M,69000,1,0,Graduate Degree,Professional,0,0,ND,58645,1
44,S,M,60000,0,0,Bachelors,Professional,0,1,ND,58645,0
58,M,F,44000,4,0,High School,Professional,0,2,ND,58645,0
67,S,F,62000,2,1,Some College,Professional,1,2,ND,58645,0
67,S,F,71000,5,1,Some College,Professional,1,2,ND,58645,1
42,S,M,123000,0,1,Bachelors,Management,0,4,ND,58646,0
51,M,M,68000,4,2,Bachelors,Professional,1,2,ND,58646,0
61,M,M,56000,4,0,High School,Professional,1,2,ND,58646,0
64,M,F,120000,2,4,Graduate Degree,Management,1,3,ND,58646,0
41,M,M,83000,2,0,Graduate Degree,Professional,1,0,ND,58647,1
47,M,F,127000,1,3,Bachelors,Management,1,1,ND,58647,1
49,M,F,94000,1,0,Graduate Degree,Professional,1,0,ND,58647,1
51,M,M,43000,2,0,Some College,Office,1,1,ND,58647,0
51,M,M,136000,2,1,Bachelors,Management,1,4,ND,58647,0
40,S,M,42000,0,0,Bachelors,Professional,0,1,ND,58648,0
58,S,F,84000,2,1,Some College,Professional,1,1,ND,58648,1
61,M,M,53000,4,0,Bachelors,Management,1,2,ND,58648,0
67,M,F,66000,2,1,Some College,Professional,1,1,ND,58648,0
70,S,F,62000,4,0,Bachelors,Management,1,2,ND,58648,0
64,S,F,60000,4,0,Bachelors,Management,1,2,ND,58649,0
46,M,M,67000,5,4,Graduate Degree,Professional,1,1,ND,58650,0
50,M,F,88000,4,0,Graduate Degree,Professional,1,0,ND,58650,1
56,S,M,21000,2,1,Some High School,Office,0,2,ND,58650,0
40,S,M,55000,0,0,Bachelors,Professional,0,1,ND,58651,0
42,S,F,66000,3,0,Graduate Degree,Management,1,2,ND,58651,0
52,M,M,163000,0,0,Graduate Degree,Management,1,0,ND,58651,0
53,M,M,105000,3,3,Some College,Professional,1,4,ND,58651,0
59,M,F,76000,2,1,Bachelors,Management,1,0,ND,58651,0
51,M,F,60000,0,0,Graduate Degree,Professional,0,1,ND,58652,1
85,M,M,66000,3,0,Graduate Degree,Management,1,2,ND,58652,1
28,S,F,24000,0,0,Some High School,Office,1,2,ND,58653,0
41,M,F,66000,5,5,Graduate Degree,Professional,1,2,ND,58653,0
42,M,M,65000,5,5,Graduate Degree,Professional,1,3,ND,58653,0
44,S,M,68000,0,0,Graduate Degree,Professional,1,1,ND,58654,1
47,M,F,124000,0,1,Bachelors,Management,1,0,ND,58654,0
52,M,M,55000,1,0,Some College,Office,1,1,ND,58654,1
57,S,F,29000,3,0,Some High School,Office,0,2,ND,58654,0
59,M,M,70000,2,1,Bachelors,Management,1,0,ND,58654,1
61,M,F,42000,3,0,Some College,Professional,1,2,ND,58654,0
63,M,F,60000,5,4,Graduate Degree,Professional,1,0,ND,58654,0
78,S,M,133000,2,3,Graduate Degree,Management,0,3,ND,58654,1
59,M,M,43000,5,0,High School,Professional,0,2,ND,58655,0
61,M,F,56000,1,0,Some College,Office,1,1,ND,58655,1
63,S,M,50000,2,0,Some College,Office,1,1,ND,58656,1
82,S,M,76000,4,0,Bachelors,Management,1,2,ND,58657,0
51,S,M,65000,0,0,Bachelors,Professional,0,1,ND,58658,1
57,M,M,67000,3,2,Some College,Professional,1,0,ND,58658,1
58,S,F,54000,2,0,Some College,Office,0,1,ND,58658,1
52,M,M,75000,0,0,Graduate Degree,Professional,1,0,ND,58659,0
38,S,M,20000,0,0,Some High School,Office,0,2,ND,58660,0
43,S,F,106000,4,2,Bachelors,Management,1,4,ND,58661,1
45,M,M,44000,1,0,Some College,Office,1,1,ND,58661,1
53,S,F,129000,1,0,Graduate Degree,Management,1,3,ND,58661,1
78,M,F,57000,4,0,Bachelors,Management,1,2,ND,58661,0
65,M,M,73000,2,1,Some College,Professional,1,1,ND,58662,0
33,S,F,75000,0,0,Some College,Professional,0,2,ND,58663,0
42,M,F,68000,2,0,Graduate Degree,Professional,1,0,ND,58663,1
44,M,M,63000,0,0,Some College,Professional,1,2,ND,58663,0
54,S,F,75000,0,0,Bachelors,Professional,0,1,ND,58663,1
63,S,M,64000,2,1,Some College,Professional,0,1,ND,58663,1
66,M,M,45000,1,0,Some College,Office,1,1,ND,58663,1
67,S,F,68000,3,0,Graduate Degree,Management,1,2,ND,58663,1
41,M,F,128000,2,2,Graduate Degree,Management,1,2,ND,58664,0
53,S,F,77000,0,0,Graduate Degree,Professional,0,0,ND,58664,0
54,S,F,65000,2,2,Graduate Degree,Professional,1,0,ND,58664,1
63,M,F,69000,2,1,Some College,Professional,1,1,ND,58664,0
65,M,F,75000,4,2,Some College,Professional,1,1,ND,58665,0
69,S,F,69000,3,0,Some College,Professional,1,2,ND,58665,1
50,S,F,137000,0,0,Graduate Degree,Management,0,2,ND,58666,1
50,S,F,123000,1,1,Graduate Degree,Management,0,4,ND,58666,0
45,S,M,84000,0,0,Bachelors,Management,1,1,ND,58667,1
61,M,M,74000,2,0,High School,Professional,0,2,ND,58667,0
82,M,F,60000,3,0,Bachelors,Management,1,2,ND,58667,0
48,M,F,43000,0,0,Bachelors,Professional,0,1,ND,58668,0
49,M,M,136000,0,1,Bachelors,Management,1,2,ND,58668,1
51,S,M,115000,1,3,Some College,Professional,1,4,ND,58669,1
56,M,M,68000,3,0,Graduate Degree,Management,1,2,ND,58669,0
70,M,F,86000,2,1,Bachelors,Management,1,0,ND,58669,1
60,M,M,53000,5,0,High School,Professional,1,3,ND,58670,1
65,M,F,70000,4,3,High School,Professional,0,0,ND,58670,0
31,M,F,73000,2,0,Graduate Degree,Professional,1,0,ND,58671,1
46,S,M,65000,0,0,Some College,Professional,0,2,ND,58671,0
48,S,M,68000,0,0,Graduate Degree,Professional,1,0,ND,58671,1
60,S,M,23000,4,0,High School,Professional,0,2,ND,58671,0
68,M,M,64000,4,0,Bachelors,Management,0,2,ND,58671,0
68,M,F,81000,5,0,Bachelors,Management,1,2,ND,58671,0
45,M,F,75000,4,0,Graduate Degree,Professional,1,0,ND,58672,1
58,S,F,20000,5,0,Some High School,Office,0,2,ND,58672,1
41,S,M,77000,0,0,Bachelors,Professional,0,1,ND,58673,1
47,S,F,52000,0,0,Bachelors,Professional,0,1,ND,58673,1
54,M,M,102000,2,2,Bachelors,Management,1,3,ND,58673,0
62,S,M,69000,3,0,Graduate Degree,Management,1,2,ND,58673,0
76,S,M,76000,4,0,Bachelors,Management,0,2,ND,58673,0
46,M,F,101000,1,3,Bachelors,Management,1,3,ND,58674,0
70,M,M,73000,4,3,High School,Professional,1,0,ND,58674,0
70,M,M,61000,2,1,Some College,Professional,1,2,ND,58674,0
84,M,M,69000,5,0,Bachelors,Management,1,2,ND,58674,0
53,S,F,107000,4,3,Bachelors,Management,1,0,ND,58675,0
55,S,M,124000,3,2,Bachelors,Management,0,4,ND,58675,1
63,M,F,74000,2,1,High School,Professional,1,2,ND,58675,0
78,M,F,66000,4,0,Graduate Degree,Management,0,2,ND,58675,1
50,S,M,120000,2,2,Graduate Degree,Management,0,3,ND,58676,1
52,S,M,102000,0,1,Graduate Degree,Management,0,1,ND,58676,1
43,M,F,102000,1,3,Bachelors,Management,1,3,ND,58677,0
84,M,M,123000,1,3,Graduate Degree,Management,1,4,ND,58677,0
48,S,M,110000,0,1,Graduate Degree,Management,0,2,ND,58678,1
60,S,M,68000,3,0,Graduate Degree,Management,1,2,ND,58678,1
